date,adjusted_abs,adj_direction,cleaned,headline_word,dict_score,target_var
2014-08-15,3.268668966306909,positive,win favorable ruling hep panel reject roche claim hepatitis panel reject roche claim hep,14,0,1
2014-09-08,1.369043324288599,positive,gsk combo help pulmonary arterial hypertension,6,0,1
2014-09-12,1.9819068277404093,negative,raise hepatitis above,3,1,1
2014-09-15,2.500400667368363,negative,sign hepatitis pact cut cost poor license hepatitis cipla ranbaxy others stock track 3rd straight decline drag science licensed hep sovaldi,21,-2,1
2014-09-17,1.0128745610404333,negative,experimental cancer fails mid stage study experimental fails mid stage study cv sovaldi,13,-1,0
2014-09-24,2.3674152559296724,positive,hiv show potential mid stage study,6,0,1
2014-10-10,0.8614001431358487,negative,fda approves oral hepatitis fda approves hepatitis,7,2,0
2014-10-28,0.383189461111888,negative,third profit triple sale double third sovaldi sale dip net profit triple,12,0,0
2014-10-29,2.2551443517705327,negative,express script change formulary mid due unsustainable cost sovaldi,9,0,1
2014-11-11,0.8270119081404514,positive,hepatitis highly effective cirrhosis patient,5,1,0
2014-11-20,1.8854078189504688,negative,france peg hepatitis lowest europe,5,0,1
2014-12-10,0.597520228145032,positive,sued over exorbitant hepatitis,4,0,0
2014-12-22,14.798408668941343,negative,express script drop hep cheaper rival express script cover hepatitis drop treatment stock snapshot wall st edge higher open weighs refile stock wall st edge up day run slump stock wall st flat day run drag,36,-3,1
2015-01-05,3.781523758862249,positive,cv cover hepatitis treatment over regimen,6,0,1
2015-01-08,1.0602361783584868,positive,anthem selects primary supplier hepatitis,5,0,0
2015-01-09,0.713383343533025,positive,corrected anthem selects primary supplier hepatitis,6,0,0
2015-01-13,3.670905507551747,negative,hit fresh concern hep discounting,5,0,1
2015-01-14,2.712557838008789,positive,india reject hepatitis patent request,5,-1,1
2015-01-15,0.9578056748165032,negative,kite ceo plan learn pricing playbook,6,0,0
2015-01-16,2.086931302023753,positive,aetna back hepatitis treatment get discount appeal india patent ruling hepatitis aetna back hepatitis treatment get discount corrected aetna back hepatitis treatment get discount refile aetna back hepatitis treatment get discount,31,0,1
2015-01-26,1.2534070324436986,positive,pbm envisionrx chooses hepatitis formulary,5,0,0
2015-01-28,1.1740103174695538,negative,unitedhealth back harvoni preferred hepatitis treatment,6,0,0
2015-02-03,0.5138260980127596,negative,4th qtr profit quadruple bln hep sale catamaran back hepatitis treatment over competitor boost hepatitis discount slide science estimate gross net hepatitis adjustment versus end,25,-1,0
2015-02-04,7.783051533957742,negative,drag down worry deep discount fuel worry pricing stock snapshot oil weigh wall st open tumble,16,-1,1
2015-02-10,0.4000908380667578,positive,expects big increase european treated hep face challenge european patent pricey hep,12,-1,0
2015-02-12,0.1415138294089679,negative,agrees eur hep week treatment agrees euro hep week treatment,10,0,0
2015-03-02,0.3415780126224899,negative,uk cost body back pricey combination hepatitis pill india natco pharma tie up hepatitis,14,0,0
2015-03-16,0.3605627803940692,positive,hepatitis largely cost effective hepatitis largely cost effective study hepatitis largely cost effective study,14,1,0
2015-03-18,1.3614533445354904,negative,charity attack over hepatitis restriction,5,0,1
2015-03-23,1.7896960613039803,negative,dip warning hepatitis interaction,4,0,1
2015-04-22,1.4609939630208513,negative,us georgia free testbed hepatitis elimination,6,0,1
2015-04-30,0.7669180490740279,negative,first profit double strong hepatitis sale 1st qtr profit double strong hepatitis sale,13,0,0
2015-05-20,0.2823370200690123,negative,patent costly hepatitis challenged patent costly hepatitis challenged,8,0,0
2015-05-27,1.5013615863439744,positive,globeimmune hep fails mid stage study,6,-1,1
2015-06-01,1.4085285692935656,positive,genmab submits application fda,4,0,1
2015-06-15,0.8203231402503786,positive,get whistleblower case over aid tossed,6,0,0
2015-06-19,0.7542956971759884,negative,china reject hepatitis patent advocacy group china reject patent linked hepatitis,11,-1,0
2015-06-29,1.2744084151591673,negative,group sue fda hepatitis trial,5,0,0
2015-07-28,1.0456569640987956,positive,hepatitis sale beat wall street sale outlook raised 2nd profit increase pct outlook raised,14,1,0
2015-09-02,0.8410790191538675,positive,combo hiv pill match truvada efficacy safer trial,8,0,0
2015-09-21,3.0426816947031865,negative,combo fight form hep infection experimental fight form hep combo fight genotype hep infection,14,0,1
2015-09-28,2.760854045241967,negative,settle insider trading charge tied acquisition,6,0,1
2015-10-22,4.105573528309936,positive,hiv show lower side effect over longer term,8,0,1
2015-10-27,2.347803869964815,positive,3rd profit rise hepatitis sale line hepatitis sale trend flattens dip,11,2,1
2015-10-28,3.6977794758252913,negative,no simple cure apple valuation,5,0,1
2015-11-05,0.9459135118152884,negative,fda approves science hiv cocktail fda approves science hiv cocktail,10,2,0
2015-11-12,1.3654758887294285,negative,fda approves hepatitis expanded use,5,2,1
2015-11-16,0.3117567853063274,negative,leukemia trial unblinded early due success,6,0,0
2015-12-01,1.0573802519191156,negative,put profit ahead hepatitis patient senate report put profit ahead hepatitis patient senate report,14,0,0
2015-12-17,0.5754927652665165,positive,belgium galapagos sign bln deal belgium galapagos sign billion deal group belgium galapagos sign bln deal group galapagos announce global partnership,21,2,0
2016-01-05,1.106244159997627,positive,hep effective viread safer hep succeeds late stage trial,9,1,0
2016-01-13,2.202126756863343,negative,galapagos global partnership cleared federal trade commission,7,0,1
2016-01-25,0.1831130420191895,positive,hold galapagos sharesx7f,3,0,0
2016-01-27,1.709637288564303,negative,massachusetts challenge hepatitis massachusetts official challenge hepatitis,7,-1,1
2016-02-02,0.2019774393089979,positive,hepatitis sale beat estimate growth stall,6,2,0
2016-02-16,0.224067964978758,positive,fda expands use liver rare subset patient,7,1,0
2016-02-26,2.0546965578788545,negative,experimental cocktail hiv get positive ema opinion hiv get closer getting europe approval europe give positive opinion hiv cocktail,19,2,1
2016-03-01,0.4458677381525389,positive,science fda approves odefsey,4,2,0
2016-03-09,1.4301177853436542,negative,florida man pleads guilty insider trading case,7,0,1
2016-03-11,0.4742721621135759,negative,infection worry prompt eu review leukaemia infection worry prompt eu review leukemia infection worry prompt regulatory review leukaemia,18,-1,0
2016-03-18,0.4357826013480226,positive,look cheap fret over growth,5,1,0
2016-03-22,1.1867978211313912,positive,patent hepatitis treatment found valid dispute patent hepatitis treatment found valid dispute,12,0,0
2016-03-23,3.223960840782336,negative,moody hepatitis patent ruling negative,5,0,1
2016-03-24,1.420849236748123,positive,ordered pay mln hepatitis patent dispute ordered pay million hepatitis patent dispute,12,-1,1
2016-03-28,1.1892741227266024,positive,science ceo john martin total compensation mln sec filing,9,0,0
2016-03-29,1.2062125004473343,negative,deceitful hepatitis patent fight,4,0,0
2016-04-25,0.5254570882626486,positive,treatment hiv receives marketing authorization european commission,7,0,0
2016-04-28,2.7858321402803754,negative,pressure hit first hepatitis sale q1 non gaap earnings,9,1,1
2016-04-29,8.521968942341994,negative,science european chmp adopts positive opinion european regulator recommends approval hiv treatment,12,2,1
2016-05-10,0.6480738475826531,negative,india patent office approves hepatitis patent,6,1,0
2016-05-16,0.1138399743612961,positive,temasek holding raise stake pct,5,1,0
2016-05-24,2.171911490560308,positive,science appoints kevin young coo,5,0,1
2016-05-27,0.1914823881131289,positive,eu regulator back approval hep eu regulator recommend approving hepatitis,10,1,0
2016-06-06,1.1742621729267544,positive,gileads escape liability hepatitis patent fight escape liability hepatitis patent fight,11,0,0
2016-06-20,0.2326331183464036,negative,present early stage trial hiv treatment,6,0,0
2016-06-23,0.1864268735050966,negative,european commission grant marketing authorization odefseyx7f,6,0,0
2016-06-28,3.384895751061312,positive,fda approves hep epclusa win nod type hepatitis,8,4,1
2016-06-29,1.7513561437938363,negative,hepatitis patent win over face foe,6,1,1
2016-07-07,0.2412701978183218,negative,appeal order reversing mln verdict,5,0,0
2016-07-08,0.2254432715408816,negative,ligand enters omniab platform license agreement science science european commission grant marketing authorization epclusa,14,0,0
2016-07-14,0.8032438605590553,negative,science get canada approval hepatitis treatment epclusa,7,1,0
2016-07-21,1.0470020989652329,positive,odefsey meet primary objective phase 3b study,7,0,0
2016-07-22,1.239435481910578,negative,ema adopts positive opinion expanded approval hiv truvada,8,2,0
2016-07-25,2.5823970876127977,positive,second net profit fall cut sale forecast cite hepatitis science set qtrly dividend science q2 non gaap earnings,18,-1,1
2016-07-28,0.7879166178079045,negative,lock horn legal fee hepatitis patent fight,7,0,0
2016-07-29,2.340186991942628,negative,anofi celgene interested medivation cnbc citing source,7,0,1
2016-08-05,0.0155802342974187,negative,refile massachusetts attorney general office notifies decision suspend obligation under cid further notice,13,-1,0
2016-08-10,0.2945402615338488,negative,genmab enters commercial license agreement duobodytechnology,6,0,0
2016-08-11,0.3851093627818214,positive,get attorney fee hepatitis patent fight,6,0,0
2016-08-22,0.0941923558922641,negative,science european commission grant marketing authorization truvada,7,0,0
2016-08-23,0.4783373687918146,positive,kelly kramer join science board director,6,0,0
2016-09-15,0.5724612116118521,positive,science bln senior unsecured note,5,0,0
2016-09-21,1.2223708107471642,negative,terminates phase study patient ulcerative colitis,6,0,0
2016-09-27,2.32013021343227,negative,science announce visceral leishmaniasis collaboration,5,1,1
2016-10-20,1.5092758807088935,positive,unveils promising hep fatty liver setback elsewhere science phase study pah not achieve primary endpoint announces svr12 rate phase study combination sofosbuvir velpatasvir voxilaprevir,24,2,1
2016-10-24,0.6137254664103087,negative,present result phase study,4,0,0
2016-11-01,1.322121664408249,positive,third net profit fall 3rd profit fall hiv sale rise q3 earnings,12,1,1
2016-11-09,4.923047733444941,positive,jj vaccine plus immune booster show promise hiv fighter,9,1,1
2016-11-10,1.0524123105921657,negative,hepatitis get approval hepatitis win approval,6,2,0
2016-11-14,0.3532740873576578,positive,combination selonsertib rodent model advanced fibrosis resulted greater anti fibrotic activity either agent alone,14,0,0
2016-11-16,0.2705812175440303,negative,announces top line result phase study,6,0,0
2016-11-17,1.0667042026956677,negative,loses bid invalidate hepatitis patent ahead trial,7,-1,0
2016-11-22,0.8888432826506865,negative,capital lp report stake landauer,5,0,0
2016-11-28,0.7235138895925641,negative,capital dismayed executive chairman remains landauers board face off jury over hepatitis patent,13,0,0
2016-11-30,1.322792443499332,negative,rpt switching course hiv prevention witching course hiv prevention,9,0,1
2016-12-02,0.6266978010811664,negative,pay infringing hep patent,4,-1,0
2016-12-08,1.2891173610067086,negative,science submits application fda hepatitis,5,0,0
2016-12-15,0.6230526478060217,negative,win billion hepatitis trial win bln hepatitis trial science pay bln hepatitis royalty court verdict,15,0,0
2016-12-19,0.1871165580205724,positive,japan ministry labour welfare approves vemlidy patient chronic hepatitis virus infection landauer comment nomination director,15,1,0
2017-01-04,2.398607879957715,positive,poaches novartis cancer specialist riva,5,0,1
